"Subject","Experiment","Group","Age","Gender","Running","Condition","Cycle","Sample","Cue","Target","Acc","Resp","RT"
31,"TPL2","1","18","female","Meaning",NA,"1","5","subsecive","spare","0","quiet","4229"
31,"TPL2","1","18","female","Meaning",NA,"1","6","inculcate","instil","0","incomplete","5700"
31,"TPL2","1","18","female","Meaning",NA,"1","7","compendious","concise","0","complex","5795"
31,"TPL2","1","18","female","Meaning",NA,"1","8","sprauncy","smart","0","surprising","5297"
31,"TPL2","1","18","female","Meaning",NA,"1","9","roil","billow","0","roll","3973"
31,"TPL2","1","18","female","Meaning",NA,"1","10","contumacious","rebellious","0","clean","5342"
31,"TPL2","1","18","female","Meaning",NA,"1","11","minatory","threatening","0","small","3069"
31,"TPL2","1","18","female","Meaning",NA,"1","12","maunder","ramble","0","eat","3650"
31,"TPL2","1","18","female","Meaning",NA,"1","13","effulgent","shining","0","elegant","6100"
31,"TPL2","1","18","female","Meaning",NA,"1","14","superate","overcome","0","lonely","4715"
31,"TPL2","1","18","female","Meaning",NA,"1","15","opprobrium","disgrace","0","optimum","8610"
31,"TPL2","1","18","female","Recall","Meaning","2","16","roil","billow","0","tin","8086"
31,"TPL2","1","18","female","Recall","Meaning","2","17","sprauncy","smart","1","smart","2705"
31,"TPL2","1","18","female","Recall","Meaning","2","18","minatory","threatening","1","threatening","7004"
31,"TPL2","1","18","female","Recall","Meaning","2","19","lassitude","tiredness","0","loud","13365"
31,"TPL2","1","18","female","Recall","Meaning","2","20","maunder","ramble","0","disgrace","4034"
31,"TPL2","1","18","female","Recall","Meaning","2","21","gossamer","flimsy","0","landlord","9546"
31,"TPL2","1","18","female","Recall","Meaning","2","22","superate","overcome","0","succeed","8493"
31,"TPL2","1","18","female","Recall","Meaning","2","23","opprobrium","disgrace","0","concise","13971"
31,"TPL2","1","18","female","Recall","Meaning","2","24","effulgent","shining","1","shining","6969"
31,"TPL2","1","18","female","Recall","Meaning","2","25","compendious","concise","1","concise","3390"
31,"TPL2","1","18","female","Recall","Meaning","2","26","inculcate","instil","0","inlit","5627"
31,"TPL2","1","18","female","Recall","Meaning","2","27","spoffish","fussy","0","party","18594"
31,"TPL2","1","18","female","Recall","Meaning","2","28","contumacious","rebellious","0","clean","7444"
31,"TPL2","1","18","female","Recall","Meaning","2","29","subsecive","spare","0","suspect","8596"
31,"TPL2","1","18","female","Recall","Meaning","2","30","stentorian","loud","0","landlord","4334"
31,"TPL2","1","18","female","PracticeFirstWord",NA,"1","1","desman","mole","0","dumb","5264"
31,"TPL2","1","18","female","PracticeFirstWord",NA,"1","2","achene","fruit","0","skin","3937"
31,"TPL2","1","18","female","PracticeFirstWord",NA,"1","3","infandous","horrible","0","powerful","4669"
31,"TPL2","1","18","female","First Word",NA,"1","1","stolid","unemotional","0","solid","2818"
31,"TPL2","1","18","female","First Word",NA,"1","2","descry","discover","0","despite","4450"
31,"TPL2","1","18","female","First Word",NA,"1","3","immure","imprison","0","immune","3199"
31,"TPL2","1","18","female","First Word",NA,"1","4","frond","leaf","0","like","3173"
31,"TPL2","1","18","female","First Word",NA,"1","5","blandish","flatter","0","plain","3398"
31,"TPL2","1","18","female","First Word",NA,"1","6","succursal","branch","0","spiteful","6116"
31,"TPL2","1","18","female","First Word",NA,"1","7","immolate","sacrifice","0","vanish","5716"
31,"TPL2","1","18","female","First Word",NA,"1","8","encomium","tribute","0","economy","5944"
31,"TPL2","1","18","female","First Word",NA,"1","9","objurgate","rebuke","0","obligate","5637"
31,"TPL2","1","18","female","First Word",NA,"1","10","subluxation","dislocation","0","relax","5078"
31,"TPL2","1","18","female","First Word",NA,"1","11","burgeon","flourish","0","burden","4240"
31,"TPL2","1","18","female","First Word",NA,"1","12","recreant","surrendering","0","repeat","6082"
31,"TPL2","1","18","female","First Word",NA,"1","13","everse","overthrow","0","dissapear","7846"
31,"TPL2","1","18","female","First Word",NA,"1","14","picaroon","cheat","0","nut","2828"
31,"TPL2","1","18","female","First Word",NA,"1","15","orotund","pompous","0","around","7070"
31,"TPL2","1","18","female","Recall","First Word","3","31","subluxation","dislocation","0","tire","14777"
31,"TPL2","1","18","female","Recall","First Word","3","32","frond","leaf","0","frog","11482"
31,"TPL2","1","18","female","Recall","First Word","3","33","descry","discover","0","despite","18842"
31,"TPL2","1","18","female","Recall","First Word","3","34","burgeon","flourish","0","horse","12820"
31,"TPL2","1","18","female","Recall","First Word","3","35","orotund","pompous","0","around","7178"
31,"TPL2","1","18","female","Recall","First Word","3","36","immure","imprison","0","innate","5387"
31,"TPL2","1","18","female","Recall","First Word","3","37","recreant","surrendering","0","recreae","14688"
31,"TPL2","1","18","female","Recall","First Word","3","38","immolate","sacrifice","0","important","10459"
31,"TPL2","1","18","female","Recall","First Word","3","39","stolid","unemotional","0","scare","4544"
31,"TPL2","1","18","female","Recall","First Word","3","40","encomium","tribute","0","horribl","11199"
31,"TPL2","1","18","female","Recall","First Word","3","41","everse","overthrow","0","effect","4578"
31,"TPL2","1","18","female","Recall","First Word","3","42","blandish","flatter","1","flatter","2601"
31,"TPL2","1","18","female","Recall","First Word","3","43","succursal","branch","0","juicy","5836"
31,"TPL2","1","18","female","Recall","First Word","3","44","objurgate","rebuke","0","obligate","10592"
31,"TPL2","1","18","female","Recall","First Word","3","45","picaroon","cheat","1","cheat","2952"
32,"TPL2","2","19","female","PracticeStudy",NA,"1","1","tantivy","quick",NA,NA,NA
32,"TPL2","2","19","female","PracticeStudy",NA,"1","2","desman","mole",NA,NA,NA
32,"TPL2","2","19","female","PracticeStudy",NA,"1","3","leggiadrous","elegant",NA,NA,NA
32,"TPL2","2","19","female","PracticeRecall","Study","1","1","desman","mole","1","mole","3313"
32,"TPL2","2","19","female","PracticeRecall","Study","1","2","leggiadrous","elegant","1","elegant","3288"
32,"TPL2","2","19","female","PracticeRecall","Study","1","3","tantivy","quick","1","quick","2180"
32,"TPL2","2","19","female","Study",NA,"1","1","frond","leaf",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","2","opprobrium","disgrace",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","3","interstice","space",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","4","picaroon","cheat",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","5","roke","mist",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","6","stentorian","loud",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","7","spoliate","plunder",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","8","esculent","edible",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","9","minatory","threatening",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","10","limpid","clear",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","11","inchoate","undeveloped",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","12","superate","overcome",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","13","stolid","unemotional",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","14","subluxation","dislocation",NA,NA,NA
32,"TPL2","2","19","female","Study",NA,"1","15","descry","discover",NA,NA,NA
32,"TPL2","2","19","female","Recall","Study","1","1","roke","mist","1","mist","2411"
32,"TPL2","2","19","female","Recall","Study","1","2","inchoate","undeveloped","1","undeveloped","16531"
32,"TPL2","2","19","female","Recall","Study","1","3","stentorian","loud","1","loud","4499"
32,"TPL2","2","19","female","Recall","Study","1","4","superate","overcome","1","overcome","5218"
32,"TPL2","2","19","female","Recall","Study","1","5","interstice","space","1","space","3206"
32,"TPL2","2","19","female","Recall","Study","1","6","esculent","edible","0","threatening","6401"
32,"TPL2","2","19","female","Recall","Study","1","7","subluxation","dislocation","1","dislocation","6517"
32,"TPL2","2","19","female","Recall","Study","1","8","stolid","unemotional","0","clear","15768"
32,"TPL2","2","19","female","Recall","Study","1","9","spoliate","plunder","0","disgrace","9648"
32,"TPL2","2","19","female","Recall","Study","1","10","frond","leaf","1","leaf","3105"
32,"TPL2","2","19","female","Recall","Study","1","11","descry","discover","1","discover","4218"
32,"TPL2","2","19","female","Recall","Study","1","12","limpid","clear","0","edible","10318"
32,"TPL2","2","19","female","Recall","Study","1","13","picaroon","cheat","1","cheat","2948"
32,"TPL2","2","19","female","Recall","Study","1","14","minatory","threatening","0","plunder","24811"
32,"TPL2","2","19","female","Recall","Study","1","15","opprobrium","disgrace","1","disgrace","10196"
32,"TPL2","2","19","female","PracticeFirstWord",NA,"1","1","achene","fruit","0","spots","3120"
32,"TPL2","2","19","female","PracticeFirstWord",NA,"1","2","droze","drip","0","sleep","2658"
32,"TPL2","2","19","female","PracticeFirstWord",NA,"1","3","gadoid","fish","0","illness","3036"
32,"TPL2","2","19","female","First Word",NA,"1","1","slake","quench","0","creature","3566"
32,"TPL2","2","19","female","First Word",NA,"1","2","compendious","concise","0","win","2439"
32,"TPL2","2","19","female","First Word",NA,"1","3","everse","overthrow","0","mountain","3745"
32,"TPL2","2","19","female","First Word",NA,"1","4","roil","billow","0","roll","4458"
32,"TPL2","2","19","female","First Word",NA,"1","5","peculate","embezzle","0","birds","2884"
32,"TPL2","2","19","female","First Word",NA,"1","6","gossamer","flimsy","0","goose","3540"
32,"TPL2","2","19","female","First Word",NA,"1","7","subduce","withdraw","0","seduce","7441"
32,"TPL2","2","19","female","First Word",NA,"1","8","burgeon","flourish","0","rich","3920"
32,"TPL2","2","19","female","First Word",NA,"1","9","spoffish","fussy","0","spottyfish","4470"
32,"TPL2","2","19","female","First Word",NA,"1","10","lassitude","tiredness","0","earth","2924"
32,"TPL2","2","19","female","First Word",NA,"1","11","valinch","tube","0","valium","7564"
32,"TPL2","2","19","female","First Word",NA,"1","12","subvention","grant","0","salvation","3539"
32,"TPL2","2","19","female","First Word",NA,"1","13","orotund","pompous","0","otters","5788"
32,"TPL2","2","19","female","First Word",NA,"1","14","recreant","surrendering","0","playground","6013"
32,"TPL2","2","19","female","First Word",NA,"1","15","immolate","sacrifice","0","immortal","4268"
32,"TPL2","2","19","female","Recall","First Word","2","16","peculate","embezzle","1","embezzle","4983"
32,"TPL2","2","19","female","Recall","First Word","2","17","recreant","surrendering","0","power","30779"
32,"TPL2","2","19","female","Recall","First Word","2","18","spoffish","fussy","1","fussy","3685"
32,"TPL2","2","19","female","Recall","First Word","2","19","compendious","concise","0","consise","4655"
32,"TPL2","2","19","female","Recall","First Word","2","20","everse","overthrow","0","complete","39781"
32,"TPL2","2","19","female","Recall","First Word","2","21","burgeon","flourish","0","satisfied","49567"
32,"TPL2","2","19","female","Recall","First Word","2","22","immolate","sacrifice","0","uncover","14315"
32,"TPL2","2","19","female","Recall","First Word","2","23","gossamer","flimsy","0","fruit","5340"
32,"TPL2","2","19","female","Recall","First Word","2","24","subvention","grant","0","merge","9428"
32,"TPL2","2","19","female","Recall","First Word","2","25","orotund","pompous","1","pompous","5186"
32,"TPL2","2","19","female","Recall","First Word","2","26","subduce","withdraw","0","speqak","6465"
32,"TPL2","2","19","female","Recall","First Word","2","27","slake","quench","1","quench","4874"
32,"TPL2","2","19","female","Recall","First Word","2","28","lassitude","tiredness","0","hollow","6360"
32,"TPL2","2","19","female","Recall","First Word","2","29","roil","billow","0","fish","4548"
32,"TPL2","2","19","female","Recall","First Word","2","30","valinch","tube","0","pinch","5624"
32,"TPL2","2","19","female","PracticeMeaning",NA,"1","1","infandous","horrible","0","famous","8325"
32,"TPL2","2","19","female","PracticeMeaning",NA,"1","2","carcanet","necklace","0","instrument","6646"
32,"TPL2","2","19","female","PracticeMeaning",NA,"1","3","zamindar","landlord","0","island","5794"
32,"TPL2","2","19","female","Meaning",NA,"1","1","effulgent","shining","0","indulgent","5250"
32,"TPL2","2","19","female","Meaning",NA,"1","2","encomium","tribute","0","economy","6873"
32,"TPL2","2","19","female","Meaning",NA,"1","3","objurgate","rebuke","0","obstruct","7996"
32,"TPL2","2","19","female","Meaning",NA,"1","4","blandish","flatter","0","plain","2878"
32,"TPL2","2","19","female","Meaning",NA,"1","5","inimical","hostile","0","miminal","7351"
32,"TPL2","2","19","female","Meaning",NA,"1","6","plangent","noisy","0","shower","7147"
32,"TPL2","2","19","female","Meaning",NA,"1","7","contumacious","rebellious","0","indulge","9069"
32,"TPL2","2","19","female","Meaning",NA,"1","8","sprauncy","smart","0","jumpy","7104"
32,"TPL2","2","19","female","Meaning",NA,"1","9","subsecive","spare","0","authorati","9909"
32,"TPL2","2","19","female","Meaning",NA,"1","10","stanchion","support","0","horse","4563"
32,"TPL2","2","19","female","Meaning",NA,"1","11","immure","imprison","0","leave","5423"
32,"TPL2","2","19","female","Meaning",NA,"1","12","imprecation","curse","0","caution","6747"
32,"TPL2","2","19","female","Meaning",NA,"1","13","succursal","branch","0","remove","5834"
32,"TPL2","2","19","female","Meaning",NA,"1","14","maunder","ramble","0","leave","4176"
32,"TPL2","2","19","female","Meaning",NA,"1","15","inculcate","instil","0","keep","4436"
32,"TPL2","2","19","female","Recall","Meaning","3","31","inculcate","instil","0","capture","11683"
32,"TPL2","2","19","female","Recall","Meaning","3","32","maunder","ramble","0","pose","11811"
32,"TPL2","2","19","female","Recall","Meaning","3","33","encomium","tribute","0","collect","6330"
32,"TPL2","2","19","female","Recall","Meaning","3","34","blandish","flatter","1","flatter","4057"
32,"TPL2","2","19","female","Recall","Meaning","3","35","sprauncy","smart","1","smart","2973"
32,"TPL2","2","19","female","Recall","Meaning","3","36","inimical","hostile","0","little","4177"
32,"TPL2","2","19","female","Recall","Meaning","3","37","stanchion","support","0","powerful","8495"
32,"TPL2","2","19","female","Recall","Meaning","3","38","imprecation","curse","0","warn","7172"
32,"TPL2","2","19","female","Recall","Meaning","3","39","effulgent","shining","0","shiny","13956"
32,"TPL2","2","19","female","Recall","Meaning","3","40","contumacious","rebellious","0","complete","8462"
32,"TPL2","2","19","female","Recall","Meaning","3","41","subsecive","spare","0","indecisive","9923"
32,"TPL2","2","19","female","Recall","Meaning","3","42","plangent","noisy","1","noisy","7857"
32,"TPL2","2","19","female","Recall","Meaning","3","43","immure","imprison","1","imprison","3695"
32,"TPL2","2","19","female","Recall","Meaning","3","44","objurgate","rebuke","0","obstruct","7692"
32,"TPL2","2","19","female","Recall","Meaning","3","45","succursal","branch","0","arousal","3672"
33,"TPL2","3","20","female","PracticeMeaning",NA,"1","1","gadoid","fish","0","","0"
33,"TPL2","3","20","female","PracticeMeaning",NA,"1","2","carcanet","necklace","0","instrument","5006"
33,"TPL2","3","20","female","PracticeMeaning",NA,"1","3","desman","mole","0","lazy","4421"
33,"TPL2","3","20","female","PracticeRecall","meaning","1","1","carcanet","necklace","1","necklace","6116"
33,"TPL2","3","20","female","PracticeRecall","meaning","1","2","desman","mole","1","mole","2227"
33,"TPL2","3","20","female","PracticeRecall","meaning","1","3","gadoid","fish","1","fish","3501"
33,"TPL2","3","20","female","Meaning",NA,"1","1","stentorian","loud","0","viking","4031"
33,"TPL2","3","20","female","Meaning",NA,"1","2","spoffish","fussy","0","animal","4095"
33,"TPL2","3","20","female","Meaning",NA,"1","3","inchoate","undeveloped","0","annoying","3530"
